ID,class1,class2,class3,class4,class5,class6,class7,class8,class9
21,0.007753413170576096,0.007567714899778366,0.0012034017127007246,0.030340751633048058,0.00272858003154397,0.004933206830173731,0.14315684139728546,0.0015425628516823053,0.0007735277758911252
22,0.04324652999639511,0.025084737688302994,0.0025303177535533905,0.056938767433166504,0.0029292614199221134,0.004590748343616724,0.06179904192686081,0.00130311562679708,0.0015774775529280305
23,0.017786908894777298,0.02715511992573738,0.0020138598047196865,0.09878186136484146,0.0016057718312367797,0.006890296004712582,0.04403753578662872,0.0009237922495231032,0.0008048550225794315
24,0.031215673312544823,0.048661574721336365,0.0015494778053835034,0.015963004902005196,0.0033723884262144566,0.008505391888320446,0.08788709342479706,0.0014800970675423741,0.0013653029454872012
25,0.05261560156941414,0.008714045397937298,0.0014324565418064594,0.09387907385826111,0.010179297998547554,0.003418524516746402,0.02758551575243473,0.0009916849667206407,0.0011837913189083338
26,0.01903408393263817,0.007065651006996632,0.0030369677115231752,0.005423165857791901,0.010431515984237194,0.01981685683131218,0.13339683413505554,0.0007621190743520856,0.0010328117059543729
27,0.01064222864806652,0.03152395784854889,0.002832441357895732,0.02691391482949257,0.005121496971696615,0.0028512936551123857,0.11719644069671631,0.0014718046877533197,0.0014464156702160835
28,0.049198005348443985,0.03797733038663864,0.0028971226420253515,0.045368801802396774,0.014806555584073067,0.006235717795789242,0.039823926985263824,0.001807251013815403,0.0018853010842576623
29,0.02785095013678074,0.024243967607617378,0.0013757024426013231,0.053591955453157425,0.0055076610296964645,0.00581628130748868,0.07899335771799088,0.0014445940032601357,0.001175540266558528
30,0.024757053703069687,0.011011661030352116,0.000756880093831569,0.03342786058783531,0.005075454246252775,0.0021599880419671535,0.1214689239859581,0.000544950773473829,0.0007972251623868942
31,0.019843585789203644,0.013006685301661491,0.0015764940762892365,0.06808598339557648,0.006830734666436911,0.00986191350966692,0.07681583613157272,0.0011365209938958287,0.0028422423638403416
32,0.040400855243206024,0.013932165689766407,0.0042667328380048275,0.08991970866918564,0.005127810873091221,0.007645823061466217,0.035933513194322586,0.0012039190623909235,0.0015694558387622237
33,0.007249442394822836,0.07313501834869385,0.003243856132030487,0.03907088562846184,0.012010169215500355,0.0016040781047195196,0.061966560781002045,0.0008208139915950596,0.0008991609211079776
34,0.009741238318383694,0.019631024450063705,0.0014461551327258348,0.01719498448073864,0.009381895884871483,0.0020965496078133583,0.13848087191581726,0.001003991928882897,0.0010232862550765276
35,0.08935083448886871,0.02726273611187935,0.001746595837175846,0.026428580284118652,0.010196788236498833,0.003929276019334793,0.03865467756986618,0.0012559756869450212,0.0011745394440367818
36,0.06546951085329056,0.017707841470837593,0.002270751865580678,0.01827927678823471,0.016976578161120415,0.0035353987477719784,0.07018067687749863,0.0030601879116147757,0.002519778674468398
37,0.019708644598722458,0.002400904195383191,0.0011833255412057042,0.1688256561756134,0.0029675099067389965,0.001987926894798875,0.0014617973938584328,0.0006953036063350737,0.0007689119083806872
38,0.03242580592632294,0.0068700737319886684,0.0020137883257120848,0.06211213022470474,0.004675135016441345,0.0032640472054481506,0.08328025043010712,0.0038206279277801514,0.001538146985694766
39,0.017929475754499435,0.09717374294996262,0.0017291773110628128,0.028159473091363907,0.005646959878504276,0.006048322655260563,0.0404178723692894,0.0010963806416839361,0.0017985810991376638
40,0.0035294792614877224,0.024126805365085602,0.001219447935000062,0.0023668284993618727,0.0020454186014831066,0.00546185253188014,0.14162284135818481,0.0007306865300051868,0.01889662817120552
41,0.0037811945658177137,0.05325525999069214,0.0017107587773352861,0.012355769984424114,0.0024377803783863783,0.029926886782050133,0.09417293965816498,0.001200237195007503,0.0011591811198741198
42,0.012676887214183807,0.008573593571782112,0.006834843195974827,0.011915566399693489,0.046239618211984634,0.015302924439311028,0.09554241597652435,0.0014192196540534496,0.001494926051236689
43,0.013229240663349628,0.025197625160217285,0.002767309546470642,0.0787498727440834,0.0121463593095541,0.0283796489238739,0.037033483386039734,0.0012701351661235094,0.0012263308744877577
44,0.06562656909227371,0.02608582004904747,0.003150479169562459,0.03218035027384758,0.004639947321265936,0.003634392749518156,0.061490464955568314,0.0023360939230769873,0.000855891325045377
45,0.03259984403848648,0.020091770216822624,0.0015788463642820716,0.07371258735656738,0.005292357876896858,0.0042206598445773125,0.04856608062982559,0.005056372378021479,0.008881478570401669
46,0.027613043785095215,0.02700192853808403,0.0008168582571670413,0.028615761548280716,0.0035366490483283997,0.006060612853616476,0.10495052486658096,0.000648119836114347,0.0007565036066807806
47,0.005834298674017191,0.017644500359892845,0.001960695255547762,0.015702985227108,0.004822492599487305,0.003693796694278717,0.14565129578113556,0.003074228297919035,0.001615697517991066
48,0.06319926679134369,0.06241576746106148,0.001417892170138657,0.027290239930152893,0.0035827464889734983,0.001765518682077527,0.037997402250766754,0.0008699040627107024,0.0014612588565796614
49,0.02967250347137451,0.03411639481782913,0.002175301779061556,0.021079719066619873,0.02538176439702511,0.00877256877720356,0.07008479535579681,0.004552775993943214,0.00416417745873332
50,0.028668075799942017,0.019696572795510292,0.001197779318317771,0.006114747375249863,0.035679955035448074,0.022759756073355675,0.08399476110935211,0.0008794511668384075,0.0010089039569720626
51,0.05034412816166878,0.012850416824221611,0.0024351109750568867,0.065290167927742,0.014227459207177162,0.003915079403668642,0.04748865216970444,0.0018201362108811736,0.001628855592571199
52,0.05710975080728531,0.029464473947882652,0.00691136484965682,0.02727624401450157,0.020425744354724884,0.016633449122309685,0.03756891191005707,0.0022675679065287113,0.002342499792575836
53,0.04948752745985985,0.008636592887341976,0.0012664773967117071,0.021452391520142555,0.01487500686198473,0.0030298323836177588,0.09794347733259201,0.0018102219328284264,0.0014984699664637446
54,0.011261696927249432,0.018321746960282326,0.0029827156104147434,0.017076272517442703,0.010626005008816719,0.016314558684825897,0.11975040286779404,0.0018429365009069443,0.00182366615626961
55,0.03289507329463959,0.030953120440244675,0.004380904138088226,0.027585545554757118,0.004070972092449665,0.012069253250956535,0.08317901194095612,0.002513219602406025,0.0023529010359197855
56,0.03549905866384506,0.01298726536333561,0.00229899724945426,0.014510728418827057,0.008918912149965763,0.003307068720459938,0.12066584825515747,0.000815456616692245,0.0009966687066480517
57,0.007479569409042597,0.020421486347913742,0.003434927435591817,0.11145716905593872,0.004484856966882944,0.008784687146544456,0.02215995267033577,0.001240059151314199,0.020537300035357475
58,0.02808508835732937,0.009117771871387959,0.0024683841038495302,0.09228107333183289,0.006461788900196552,0.030595744028687477,0.02713218331336975,0.0018655341118574142,0.001992436358705163
59,0.011451268568634987,0.017781954258680344,0.002190063940361142,0.04589783772826195,0.007382494397461414,0.005080627277493477,0.10034171491861343,0.00855775736272335,0.0013162933755666018
60,0.03705190494656563,0.015289966948330402,0.0017382589867338538,0.009302807040512562,0.006327117793262005,0.09825628995895386,0.029940228909254074,0.0008470608736388385,0.0012463611783459783
61,0.10720642656087875,0.014077229425311089,0.0022094440646469593,0.01909455470740795,0.004328518640249968,0.006398990750312805,0.04284552484750748,0.0015896456316113472,0.0022496720775961876
62,0.00228369259275496,0.036693084985017776,0.0011213767575100064,0.0059740543365478516,0.0027387640438973904,0.001714687212370336,0.14827047288417816,0.0005250464309938252,0.0006788251339457929
63,0.016177330166101456,0.019438592717051506,0.0036888737231492996,0.05284343287348747,0.008143276907503605,0.003231314243748784,0.09275917708873749,0.002207799581810832,0.0015102114994078875
64,0.031177785247564316,0.00342545285820961,0.0037658698856830597,0.043256986886262894,0.022520920261740685,0.009791351854801178,0.08415362983942032,0.0009066088241524994,0.001001383876428008
65,0.026830563321709633,0.016353514045476913,0.001312607666477561,0.009303884580731392,0.0034026545472443104,0.11973841488361359,0.02133674919605255,0.0006912818062119186,0.0010303349699825048
66,0.043001435697078705,0.016367405652999878,0.004594061523675919,0.01581418514251709,0.041472695767879486,0.0034271765034645796,0.06882861256599426,0.004235475789755583,0.002258946653455496
67,0.030120979994535446,0.006579476408660412,0.0016146022826433182,0.07009206712245941,0.0033951166551560163,0.008109653368592262,0.07038511335849762,0.007365867495536804,0.0023371176794171333
68,0.010993843898177147,0.022206690162420273,0.0013379590818658471,0.03290299326181412,0.0033324435353279114,0.0028262289706617594,0.1237810030579567,0.0010296222753822803,0.001589217921718955
69,0.022912217304110527,0.046941354870796204,0.0016005324432626367,0.023092593997716904,0.003478492144495249,0.0237661674618721,0.07607191801071167,0.0010814969427883625,0.0010552246822044253
70,0.02202240750193596,0.013084081932902336,0.0025456342846155167,0.06606263667345047,0.0027358941733837128,0.0025810054503381252,0.088593028485775,0.0010649346513673663,0.0013103756355121732
71,0.018868491053581238,0.07639134675264359,0.002534634666517377,0.02806888148188591,0.003604466561228037,0.0036418698728084564,0.06402326375246048,0.0012775969225913286,0.0015894524985924363
72,0.07273934036493301,0.02001919224858284,0.002298342064023018,0.024720938876271248,0.012963366694748402,0.0036988842766731977,0.054298292845487595,0.0014337723841890693,0.007827864959836006
73,0.003713766811415553,0.0035573975183069706,0.0005896116490475833,0.001828430569730699,0.016096491366624832,0.0021013261284679174,0.1714888960123062,0.00031563310767523944,0.0003084585187025368
74,0.0013353190151974559,0.026101093739271164,0.00036781386006623507,0.0022109760902822018,0.0012538522714748979,0.0007654958753846586,0.16725438833236694,0.0002587165799923241,0.00045233656419441104
75,0.04399988800287247,0.05162476748228073,0.0032013561576604843,0.00956692360341549,0.022585876286029816,0.002673158887773752,0.06394035369157791,0.0011402611853554845,0.00126740918494761
76,0.008532564155757427,0.009084970690310001,0.00236148783005774,0.017541561275720596,0.0028835854027420282,0.001607347629033029,0.1563713252544403,0.0006464166799560189,0.0009707404533401132
77,0.17006972432136536,0.016781259328126907,0.00043419026769697666,0.0032050434965640306,0.0013154696207493544,0.0010337455896660686,0.0029996091034263372,0.0023505010176450014,0.0018104560440406203
78,0.05288531631231308,0.022422242909669876,0.0009647103142924607,0.016792334616184235,0.008472106419503689,0.011002542451024055,0.08287982642650604,0.0037170816212892532,0.0008638367871753871
79,0.039663348346948624,0.016490530222654343,0.00603078119456768,0.02135719358921051,0.0737588107585907,0.03618641197681427,0.0032867167610675097,0.001599886454641819,0.0016263213474303484
80,0.060358792543411255,0.032787781208753586,0.003252033144235611,0.047395672649145126,0.01182518433779478,0.003553079441189766,0.036766134202480316,0.0019388854270800948,0.0021224338561296463
81,0.010865477845072746,0.01450938917696476,0.0015755791682749987,0.10015414655208588,0.004271348938345909,0.0021824550349265337,0.06507356464862823,0.0006059057777747512,0.0007621283875778317
82,0.044962070882320404,0.02235358953475952,0.006400360260158777,0.028221871703863144,0.01455195527523756,0.025114739313721657,0.0531926266849041,0.0022568474523723125,0.0029459355864673853
83,0.06205892562866211,0.028760958462953568,0.011199207976460457,0.04845797270536423,0.005952619016170502,0.012424319982528687,0.02730822004377842,0.0017584434244781733,0.002079335507005453
84,0.0058609782718122005,0.01196558028459549,0.0007114993059076369,0.006932773627340794,0.0026920288801193237,0.0011634036200121045,0.1691523939371109,0.0006784209399484098,0.0008429231238551438
85,0.019146215170621872,0.014247862622141838,0.0021413075737655163,0.06110109016299248,0.0037401418667286634,0.011114532127976418,0.08548267185688019,0.0014920603716745973,0.0015341232065111399
86,0.028436893597245216,0.026793712750077248,0.004446196369826794,0.014272804372012615,0.0017250850796699524,0.0021264732349663973,0.11823298782110214,0.0030977590940892696,0.000868090137373656
87,0.04450054466724396,0.016714569181203842,0.0011748388642445207,0.07291366904973984,0.014676367864012718,0.023657366633415222,0.02458333596587181,0.0007135883788578212,0.00106572057120502
88,0.19311116635799408,0.003035561181604862,0.000150280975503847,0.000670461799018085,0.00019581204105634242,0.000813974067568779,0.0017898924415931106,0.00011924443242605776,0.00011361840734025463
89,0.007439465261995792,0.024984920397400856,0.0042976392433047295,0.03393319994211197,0.005768934730440378,0.0041611045598983765,0.11717095226049423,0.0009750161552801728,0.0012687747366726398
90,0.025629153475165367,0.011733101680874825,0.0011013614712283015,0.10689304769039154,0.015550421550869942,0.00464582908898592,0.03265036270022392,0.0007720853318460286,0.0010246329475194216
91,0.04538685455918312,0.03159051388502121,0.001336054177954793,0.08428800106048584,0.003939319401979446,0.01085544191300869,0.020251572132110596,0.0009365283185616136,0.0014157132245600224
92,0.02789783850312233,0.01085374690592289,0.0020451226737350225,0.00727611780166626,0.05860922858119011,0.08861641585826874,0.0018510401714593172,0.0009214556775987148,0.0019290230702608824
93,0.024036576971411705,0.03804149478673935,0.002625835593789816,0.028895851224660873,0.007746702991425991,0.004627182148396969,0.0900481641292572,0.0017424284014850855,0.0022357692942023277
94,0.030649680644273758,0.060773663222789764,0.0016926636453717947,0.012278543785214424,0.00307214236818254,0.009830583818256855,0.07840929180383682,0.0016222357517108321,0.001671191886998713
95,0.0300266295671463,0.015056068077683449,0.001932427636347711,0.010029111057519913,0.003290556836873293,0.0050150444731116295,0.13291822373867035,0.0007488616975024343,0.0009830744238570333
96,0.05601018667221069,0.017219385132193565,0.0008894401835277677,0.03253091126680374,0.0033121188171207905,0.00846061110496521,0.08023381233215332,0.0006253020255826414,0.0007182399858720601
97,0.023564213886857033,0.044955071061849594,0.002130970126017928,0.06074129417538643,0.01239830069243908,0.00719867181032896,0.04592490196228027,0.0014961997512727976,0.0015903773019090295
98,0.03836117312312126,0.023669708520174026,0.004536434076726437,0.05136706307530403,0.015995288267731667,0.02172716148197651,0.03888224810361862,0.001966214971616864,0.003494702745229006
99,0.006300134118646383,0.008627350442111492,0.008216025307774544,0.006853052880614996,0.0036599505692720413,0.004498534835875034,0.15983152389526367,0.0007677426910959184,0.001245689345523715
100,0.023694485425949097,0.07425858080387115,0.0023033441975712776,0.03755027800798416,0.007408963982015848,0.008372491225600243,0.043904758989810944,0.0011494720820337534,0.001357624656520784
101,0.05775292590260506,0.015179266221821308,0.0010470051784068346,0.020293250679969788,0.003337207715958357,0.005852724425494671,0.09526488184928894,0.0006085655768401921,0.0006641762447543442
102,0.015138678252696991,0.03256457298994064,0.0028808810748159885,0.010755046270787716,0.003920048009604216,0.008027729578316212,0.12435038387775421,0.0009516450809314847,0.0014110321644693613
103,0.01798819936811924,0.019541824236512184,0.003945020027458668,0.12859345972537994,0.008672552183270454,0.009273639880120754,0.005455884151160717,0.002971725072711706,0.0035577050875872374
104,0.019159691408276558,0.014749092981219292,0.0014483638806268573,0.04445364698767662,0.01280372403562069,0.0231003500521183,0.08229748904705048,0.000997803988866508,0.0009898256976157427
105,0.009705775417387486,0.0068278745748102665,0.0018291899468749762,0.01350145973265171,0.0024840510450303555,0.0012471114750951529,0.1632152497768402,0.0006205296376720071,0.000568761897739023
106,0.01110798679292202,0.016982441768050194,0.0028574627358466387,0.006504920776933432,0.011507498100399971,0.0030224365182220936,0.14550094306468964,0.0011992368381470442,0.0013170751044526696
107,0.019102083519101143,0.009341670200228691,0.002798727247864008,0.021744629368185997,0.00830010510981083,0.04127868637442589,0.0940927043557167,0.0017425601836293936,0.0015988412778824568
108,0.03475930169224739,0.03947940468788147,0.004717704840004444,0.018341410905122757,0.008575898595154285,0.01380858849734068,0.07450349628925323,0.002819435903802514,0.002994766691699624
109,0.05939473956823349,0.007668789476156235,0.0012519160518422723,0.03793885558843613,0.0054542492143809795,0.0033927359618246555,0.08297114074230194,0.0009252886520698667,0.0010022775968536735
110,0.047218240797519684,0.016313130035996437,0.004252215847373009,0.09397817403078079,0.0028316497337073088,0.0037302658893167973,0.029874999076128006,0.0007714499370194972,0.0010298768756911159
111,0.021869944408535957,0.015578131191432476,0.002578664105385542,0.02667108178138733,0.004396406002342701,0.0034293499775230885,0.11782008409500122,0.005718552507460117,0.0019377842545509338
112,0.01575648970901966,0.01550854742527008,0.0015360440593212843,0.014052873477339745,0.00847619865089655,0.04429791122674942,0.09772838652133942,0.001067784265615046,0.0015757579822093248
113,0.04201804846525192,0.01424955390393734,0.006320662796497345,0.0350046306848526,0.015612581744790077,0.004510457627475262,0.07853983342647552,0.002045783679932356,0.001698443666100502
114,0.19437135756015778,0.0029286746867001057,0.00012532269465737045,0.0004394346906337887,0.00024880573619157076,0.00017998959810938686,0.0013980809599161148,0.00020228922949172556,0.0001060541981132701
115,0.00979681871831417,0.011576363816857338,0.0007028882973827422,0.008968529291450977,0.008241967298090458,0.0017289228271692991,0.1574576199054718,0.0010301191359758377,0.0004967738641425967
116,0.07642614841461182,0.023303288966417313,0.007556704338639975,0.018609914928674698,0.011702461168169975,0.018081828951835632,0.041452471166849136,0.001274653011932969,0.0015925269108265638
117,0.047160156071186066,0.03387745842337608,0.0029048225842416286,0.03647701442241669,0.010222799144685268,0.004965073429048061,0.06126135587692261,0.0014489453751593828,0.001682380447164178
118,0.19756709039211273,0.0006591019919142127,0.0001218603429151699,0.00040190626168623567,0.0001545510021969676,0.0005299362237565219,0.00029169200570322573,0.00020202601444907486,7.182767149060965e-05
119,0.027777567505836487,0.07045771926641464,0.0035107899457216263,0.018405424430966377,0.004892571363598108,0.005072825588285923,0.06723442673683167,0.0013246152084320784,0.0013240532716736197
120,0.013761277310550213,0.03012845292687416,0.008367650210857391,0.04658056050539017,0.005177055485546589,0.003524721134454012,0.0895610973238945,0.0012684415560215712,0.001630751066841185
121,0.017292385920882225,0.07430081814527512,0.0034171375446021557,0.01823662966489792,0.009465454146265984,0.007873831316828728,0.06171268969774246,0.004915758967399597,0.0027852929197251797
122,0.0060988543555140495,0.09386082738637924,0.0042210351675748825,0.026079079136252403,0.004751949571073055,0.0049522751942276955,0.05781341344118118,0.001185007975436747,0.0010375544661656022
123,0.005085268523544073,0.025073345750570297,0.0011201347224414349,0.007387990597635508,0.011685643345117569,0.0054167998023331165,0.14216145873069763,0.0007485150708816946,0.0013208568561822176
124,0.02346566691994667,0.043532080948352814,0.002586423885077238,0.02983449026942253,0.004351679235696793,0.005836889613419771,0.08767805993556976,0.0016031224513426423,0.0011115887900814414
125,0.04239296168088913,0.011851937510073185,0.0018125057686120272,0.07458849996328354,0.00533884484320879,0.008003716357052326,0.05251062661409378,0.0011999416165053844,0.002300960710272193
126,0.04930911213159561,0.06374536454677582,0.005077451933175325,0.05895538255572319,0.004077744670212269,0.005627013742923737,0.010856128297746181,0.0011770568089559674,0.0011747315293177962
127,0.1936095505952835,0.002511139027774334,0.00011821667430922389,0.0009728156728670001,0.0006676602060906589,0.0002353539748582989,0.0016181828686967492,9.62797857937403e-05,0.00017080285761039704
128,0.023882923647761345,0.02497831918299198,0.0012304966803640127,0.08904428035020828,0.0025118673220276833,0.006614621728658676,0.04909672960639,0.0016411775723099709,0.0009995775762945414
129,0.007685055024921894,0.014522654004395008,0.0021422188729047775,0.06235336512327194,0.011293589137494564,0.003220043610781431,0.08357603847980499,0.004965669475495815,0.010241356678307056
130,0.04603280872106552,0.01666499674320221,0.0014414973556995392,0.032666366547346115,0.0023053709883242846,0.002425402868539095,0.09697411954402924,0.000696035916917026,0.0007934028981253505
131,0.0032018180936574936,0.026839634403586388,0.0016555518377572298,0.032200682908296585,0.006424682680517435,0.002820514375343919,0.12556929886341095,0.0006423339946195483,0.0006454867543652654
132,0.020871125161647797,0.018717404454946518,0.0024203481152653694,0.05804252624511719,0.015136318281292915,0.021693576127290726,0.060438644140958786,0.0013635429786518216,0.0013165175914764404
133,0.013849152252078056,0.024154044687747955,0.0042526754550635815,0.03768370673060417,0.008220130577683449,0.008189743384718895,0.09496450424194336,0.001629729405976832,0.0070563023909926414
134,0.07079034298658371,0.025355692952871323,0.0024088278878480196,0.07056338340044022,0.004340204410254955,0.006465795449912548,0.01572580263018608,0.001676744781434536,0.0026731970719993114
135,0.05239949747920036,0.011638922616839409,0.0017919220263138413,0.07761219143867493,0.006944231688976288,0.0019628494046628475,0.04432151839137077,0.0023491946049034595,0.0009796821977943182
136,0.030310431495308876,0.04712233692407608,0.004890567157417536,0.03529564291238785,0.011202840134501457,0.005531815811991692,0.06204947084188461,0.0015548994997516274,0.002041988540440798
137,0.0538206472992897,0.011705105192959309,0.0009419111302122474,0.042347632348537445,0.006756950169801712,0.003749354276806116,0.07902301847934723,0.000868965988047421,0.0007864275248721242
138,0.014768557623028755,0.019755765795707703,0.00601371843367815,0.03564650937914848,0.00700553972274065,0.011270029470324516,0.10367270559072495,0.0009137529996223748,0.0009534213459119201
139,0.01124183926731348,0.016725560650229454,0.004754666704684496,0.1256284862756729,0.0077100456692278385,0.004481538664549589,0.02623208798468113,0.001671432750299573,0.0015543478075414896
140,0.07655922323465347,0.03347846120595932,0.011420625261962414,0.029819300398230553,0.0039309123530983925,0.0028626008424907923,0.0392184779047966,0.0013392961118370295,0.0013711018254980445
141,0.002632040996104479,0.007045528385788202,0.0010556296911090612,0.010267003439366817,0.009400620125234127,0.003077620640397072,0.1645646095275879,0.0009643285302445292,0.0009926115162670612
142,0.054818522185087204,0.007079312112182379,0.0015923228347674012,0.0720290094614029,0.003369983285665512,0.0038605656009167433,0.051804058253765106,0.003374235238879919,0.0020719915628433228
143,0.014123248867690563,0.03206486627459526,0.003474294673651457,0.0839388445019722,0.007055384572595358,0.004965720232576132,0.05121639370918274,0.0015264824032783508,0.0016347713535651565
144,0.03701794892549515,0.010620253160595894,0.0021602772176265717,0.0947011187672615,0.004530479200184345,0.01600612699985504,0.03145058825612068,0.0016820362070575356,0.0018311794847249985
145,0.04250144585967064,0.015094958245754242,0.005538800731301308,0.0513906292617321,0.00977800041437149,0.010586734861135483,0.05486155301332474,0.003985730931162834,0.00626214686781168
146,0.001026203390210867,0.004623963497579098,0.0006881644367240369,0.004410783294588327,0.0018975597340613604,0.0016724439337849617,0.18231919407844543,0.001790699316188693,0.0015709949657320976
147,0.033634308725595474,0.010561943985521793,0.0029624197632074356,0.0800187736749649,0.028936263173818588,0.00594836613163352,0.028723064810037613,0.0023074548225849867,0.0069074006751179695
148,0.008956469595432281,0.046832699328660965,0.006318474654108286,0.020001385360956192,0.009156080894172192,0.006171748042106628,0.09581707417964935,0.0038143969140946865,0.0029316674917936325
149,0.004211454652249813,0.0341365709900856,0.0014428762951865792,0.010778103023767471,0.006023564375936985,0.0016446623485535383,0.1398838460445404,0.000716804526746273,0.0011621068697422743
150,0.018727052956819534,0.0320536270737648,0.0022473791614174843,0.0346418134868145,0.014106931164860725,0.005197525955736637,0.09008724987506866,0.0013588420115411282,0.00157957396004349
151,0.006020138505846262,0.005779330153018236,0.0014049569144845009,0.016510244458913803,0.01052439771592617,0.006161907222121954,0.15202990174293518,0.0008179491269402206,0.0007511616568081081
152,0.04574901610612869,0.016486624255776405,0.005492192693054676,0.02336772158741951,0.05834825709462166,0.039103444665670395,0.006515131797641516,0.0024485785979777575,0.002489036414772272
153,0.006100012455135584,0.028052303940057755,0.0008631787495687604,0.02712743915617466,0.0023557529784739017,0.0036628618836402893,0.1286560595035553,0.0007904617232270539,0.0023919176310300827
154,0.03077329322695732,0.016313044354319572,0.003908964339643717,0.01477857492864132,0.017203209921717644,0.011429404839873314,0.10176058113574982,0.0021356462966650724,0.0016972789308056235
155,0.022374553605914116,0.008804143406450748,0.002316596219316125,0.023089852184057236,0.02036542445421219,0.004699297249317169,0.11406733095645905,0.002939219819381833,0.0013435916043817997
156,0.016532329842448235,0.01191687025129795,0.00565137155354023,0.015467209741473198,0.02242974564433098,0.003010404296219349,0.12220817804336548,0.001335799926891923,0.001448077498935163
157,0.08166367560625076,0.018101375550031662,0.0017479101661592722,0.0302901454269886,0.004618714563548565,0.004559693858027458,0.05582806468009949,0.0013564073015004396,0.001834006980061531
158,0.015522455796599388,0.06593851745128632,0.002648723777383566,0.019083309918642044,0.009183568879961967,0.006384694017469883,0.07714775949716568,0.0024004229344427586,0.0016905441880226135
159,0.0022091299761086702,0.021369583904743195,0.004531375132501125,0.0033617864828556776,0.0023077228106558323,0.0035081959795206785,0.16121593117713928,0.0008632612298242748,0.0006330087198875844
160,0.02268115244805813,0.009700018912553787,0.004343169275671244,0.018245523795485497,0.012478950433433056,0.004064689856022596,0.1206977367401123,0.002939849626272917,0.004848908632993698
161,0.026987683027982712,0.024897225201129913,0.0018970537930727005,0.04718907177448273,0.012625858187675476,0.028507113456726074,0.05545390769839287,0.001242471975274384,0.0011996219400316477
162,0.049286894500255585,0.039976611733436584,0.003234663512557745,0.01672683283686638,0.012374691665172577,0.006645713001489639,0.06856000423431396,0.001555125112645328,0.0016394618432968855
